Z propeno,F in,D/F,RR,QREF    ,QCOND   ,FTOPO   ,FFUNDO  ,YETANO  ,YPROPENO,YPROPANO,YPES,XETANO  ,XPROPENO,XPROPANO,TEMPTOPO,TEMPFUND,DELTAP  
0.3,1426.5,0.4594,1.5,2161965.35,-2049257.19,32625.2045,38370.2484,0.053285978,0.551829575,0.224871457,0.17001299,6.25E-11,0.0001269,0.000275013,314.970082,374.624191,0.170784
0.3,1426.5,0.4594,1.98,2161969.07,-2049263.32,32625.2045,38370.2484,0.053285978,0.551829527,0.224871352,0.170013143,6.25E-11,0.000126944,0.000275103,314.970071,374.624183,0.1707842
0.3,1426.5,0.4594,2.5,2161969.25,-2049263.51,32625.2045,38370.2484,0.053285978,0.551829533,0.224871365,0.170013124,6.25E-11,0.000126939,0.000275092,314.970069,374.624186,0.1707841
0.3,1426.5,0.4594,3,2161969.25,-2049263.52,32625.2045,38370.2484,0.053285978,0.551829532,0.224871364,0.170013126,6.25E-11,0.000126939,0.000275093,314.970069,374.624186,0.1707842
0.3,1426.5,0.4594,4,2161969.25,-2049263.52,32625.2045,38370.2484,0.053285978,0.551829532,0.224871364,0.170013126,6.25E-11,0.000126939,0.000275093,314.970069,374.624186,0.1707842
0.3,1426.5,0.55,1,2545302.92,-2460853.03,39059.3236,31945.1224,0.044508314,0.461036842,0.188064076,0.306390768,1.06E-11,1.95E-05,4.28E-05,320.418971,375.4558,0.1752563
0.3,1426.5,0.55,1.5,2545510,-2461207.91,39059.3436,31945.107,0.044508276,0.46103645,0.188063927,0.306391347,1.06E-11,1.94E-05,4.28E-05,320.418603,375.455695,0.1752577
0.3,1426.5,0.55,1.98,2545508.75,-2461207.35,39059.3448,31945.1062,0.044508273,0.46103642,0.188063916,0.306391391,1.06E-11,1.94E-05,4.28E-05,320.418589,375.455747,0.1752565
0.3,1426.5,0.55,2.5,2545508.85,-2461207.51,39059.3447,31945.1062,0.044508273,0.461036423,0.188063917,0.306391387,1.06E-11,1.94E-05,4.28E-05,320.418589,375.455743,0.1752566
0.3,1426.5,0.55,3,2545508.86,-2461207.53,39059.3447,31945.1062,0.044508273,0.461036423,0.188063917,0.306391387,1.06E-11,1.94E-05,4.28E-05,320.418589,375.455743,0.1752566
0.3,1426.5,0.55,4,2545508.86,-2461207.53,39059.3447,31945.1062,0.044508273,0.461036423,0.188063917,0.306391387,1.06E-11,1.94E-05,4.28E-05,320.418589,375.455743,0.1752566
0.3,1426.5,0.65,1,2953160.72,-2894664.41,46161.0403,24855.0195,0.03766088,0.39011926,0.159155672,0.413064189,2.39E-12,4.24E-06,9.49E-06,325.369228,376.638527,0.1804685
0.3,1426.5,0.65,1.5,2953234.37,-2894746.23,46161.0442,24855.0205,0.037660858,0.390119039,0.159155582,0.413064521,2.39E-12,4.24E-06,9.49E-06,325.369197,376.638394,0.1804683
0.3,1426.5,0.65,1.98,2953233.72,-2894745.55,46161.0442,24855.0208,0.037660857,0.39011903,0.159155578,0.413064535,2.39E-12,4.24E-06,9.49E-06,325.369198,376.638398,0.180468
0.3,1426.5,0.65,2.5,2953233.72,-2894745.54,46161.0442,24855.0207,0.037660857,0.390119031,0.159155578,0.413064534,2.39E-12,4.24E-06,9.49E-06,325.369198,376.638398,0.180468
0.3,1426.5,0.65,3,2953233.73,-2894745.55,46161.0442,24855.0207,0.037660857,0.39011903,0.159155578,0.413064535,2.39E-12,4.24E-06,9.49E-06,325.369198,376.638398,0.180468
0.3,1426.5,0.65,4,2953233.72,-2894745.55,46161.0442,24855.0207,0.037660857,0.39011903,0.159155578,0.413064535,2.39E-12,4.24E-06,9.49E-06,325.369198,376.638398,0.180468
0.3,1556.2,0.25,1,1320213.9,-1227595.9,19368.4962,58067.7445,0.097916386,0.674420583,0.226806273,0.000856758,6.21E-07,0.113371983,0.062377717,305.640715,358.618446,0.1630762
0.3,1556.2,0.25,1.5,1320216.48,-1227600.7,19368.497,58067.7436,0.097916382,0.674407429,0.226809641,0.000866548,6.21E-07,0.113376365,0.062376591,305.640937,358.618181,0.1630783
0.3,1556.2,0.25,1.98,1320216.46,-1227600.88,19368.4972,58067.7434,0.097916383,0.674406391,0.226809791,0.000867436,6.21E-07,0.113376711,0.062376541,305.640956,358.618155,0.1630784
0.3,1556.2,0.25,2.5,1320216.46,-1227600.89,19368.4972,58067.7434,0.097916383,0.67440632,0.226809802,0.000867495,6.21E-07,0.113376735,0.062376538,305.640958,358.618153,0.1630784
0.3,1556.2,0.25,3,1320216.46,-1227600.89,19368.4972,58067.7434,0.097916383,0.674406316,0.226809802,0.000867499,6.21E-07,0.113376736,0.062376538,305.640958,358.618153,0.1630784
0.3,1556.2,0.25,4,1320216.46,-1227600.89,19368.4972,58067.7434,0.097916383,0.674406316,0.226809803,0.000867499,6.21E-07,0.113376736,0.062376538,305.640958,358.618153,0.1630784
0.3,1556.2,0.35,1,1819822.67,-1685749.16,27115.9066,50326.1508,0.069941572,0.676192434,0.240287002,0.013578992,7.49E-09,0.026034175,0.029794266,308.877121,368.987155,0.1670977
0.3,1556.2,0.35,1.5,1819955.79,-1685898.08,27115.9005,50326.1549,0.069941589,0.676269681,0.240333256,0.013455474,7.45E-09,0.025992641,0.029769373,308.874333,368.992726,0.1670945
0.3,1556.2,0.35,1.98,1819969.01,-1685915.99,27115.9014,50326.1535,0.06994159,0.676270941,0.240333658,0.013453811,7.45E-09,0.025991967,0.029769158,308.874292,368.992788,0.1670933
0.3,1556.2,0.35,2.5,1819969.58,-1685917.59,27115.9018,50326.153,0.069941591,0.676269413,0.240332655,0.013456341,7.45E-09,0.025992794,0.0297697,308.874347,368.992672,0.1670931
0.3,1556.2,0.35,3,1819969.41,-1685917.49,27115.9019,50326.1527,0.069941591,0.676269139,0.240332485,0.013456785,7.45E-09,0.025992942,0.029769791,308.874356,368.992652,0.1670931
0.3,1556.2,0.35,4,1819969.37,-1685917.44,27115.9019,50326.1527,0.069941591,0.676269128,0.24033248,0.013456801,7.45E-09,0.025992948,0.029769794,308.874356,368.992652,0.1670932
0.3,1556.2,0.4594,1,2358161.4,-2234846.33,35591.5502,41858.9455,0.053285933,0.551828585,0.224870219,0.170015263,6.28E-11,0.00012735,0.000275906,314.970858,374.632551,0.1736122
0.3,1556.2,0.4594,1.5,2358611.5,-2235579.87,35591.548,41858.9419,0.053285978,0.551829486,0.224871301,0.170013235,6.26E-11,0.000126976,0.000275146,314.97009,374.63271,0.1736167
0.3,1556.2,0.4594,1.98,2358615.58,-2235586.56,35591.548,41858.9418,0.053285978,0.551829438,0.224871196,0.170013388,6.26E-11,0.00012702,0.000275236,314.970079,374.632704,0.1736169
0.3,1556.2,0.4594,2.5,2358615.77,-2235586.77,35591.548,41858.9418,0.053285978,0.551829444,0.224871208,0.17001337,6.26E-11,0.000127014,0.000275226,314.970078,374.632708,0.1736169
0.3,1556.2,0.4594,3,2358615.77,-2235586.78,35591.548,41858.9418,0.053285978,0.551829443,0.224871207,0.170013372,6.26E-11,0.000127015,0.000275227,314.970078,374.632707,0.1736169
0.3,1556.2,0.4594,4,2358615.77,-2235586.78,35591.548,41858.9418,0.053285978,0.551829443,0.224871207,0.170013372,6.26E-11,0.000127015,0.000275227,314.970078,374.632707,0.1736169
0.3,1556.2,0.55,1,2776806.3,-2684599.11,42610.6688,34849.6316,0.044508316,0.461036841,0.188064056,0.306390787,1.06E-11,1.95E-05,4.29E-05,320.418979,375.466569,0.1788307
0.3,1556.2,0.55,1.5,2777033.22,-2684986.52,42610.6909,34849.6149,0.044508276,0.461036436,0.188063901,0.306391387,1.06E-11,1.95E-05,4.29E-05,320.41861,375.466459,0.1788323
0.3,1556.2,0.55,1.98,2777031.84,-2684985.89,42610.6921,34849.6139,0.044508273,0.461036407,0.18806389,0.30639143,1.06E-11,1.95E-05,4.29E-05,320.418597,375.46651,0.178831
0.3,1556.2,0.55,2.5,2777031.94,-2684986.07,42610.6921,34849.614,0.044508273,0.461036409,0.188063891,0.306391427,1.06E-11,1.95E-05,4.29E-05,320.418596,375.466506,0.178831
0.3,1556.2,0.55,3,2777031.96,-2684986.08,42610.6921,34849.614,0.044508273,0.461036409,0.188063891,0.306391427,1.06E-11,1.95E-05,4.29E-05,320.418596,375.466507,0.178831
0.3,1556.2,0.55,4,2777031.95,-2684986.08,42610.6921,34849.614,0.044508273,0.461036409,0.188063891,0.306391427,1.06E-11,1.95E-05,4.29E-05,320.418596,375.466507,0.178831
0.3,1556.2,0.65,1,3221751.13,-3157854.37,50358.0868,27114.8836,0.03766088,0.39011926,0.159155668,0.413064192,2.39E-12,4.24E-06,9.50E-06,325.369243,376.652838,0.1852232
0.3,1556.2,0.65,1.5,3221832.47,-3157944.07,50358.0911,27114.8847,0.037660858,0.390119036,0.159155576,0.41306453,2.39E-12,4.24E-06,9.50E-06,325.369211,376.652691,0.185223
0.3,1556.2,0.65,1.98,3221831.77,-3157943.34,50358.0911,27114.885,0.037660857,0.390119027,0.159155572,0.413064544,2.39E-12,4.24E-06,9.50E-06,325.369212,376.652696,0.1852227
0.3,1556.2,0.65,2.5,3221831.77,-3157943.34,50358.0911,27114.8849,0.037660857,0.390119028,0.159155573,0.413064542,2.39E-12,4.24E-06,9.50E-06,325.369212,376.652695,0.1852227
0.3,1556.2,0.65,3,3221831.77,-3157943.34,50358.0911,27114.8849,0.037660857,0.390119027,0.159155573,0.413064543,2.39E-12,4.24E-06,9.50E-06,325.369212,376.652695,0.1852227
0.3,1556.2,0.65,4,3221831.77,-3157943.34,50358.0911,27114.8849,0.037660857,0.390119027,0.159155573,0.413064543,2.39E-12,4.24E-06,9.50E-06,325.369212,376.652695,0.1852227
0.5,1037.5,0.25,1,423989.686,-770717.483,12341.8584,37010.5765,0.07157806,0.810197948,0.11755487,0.000669122,0.000533742,0.31963791,0.063926356,307.697577,343.151138,0.1494646
0.5,1037.5,0.25,1.5,423951.764,-770712.042,12341.8591,37010.5758,0.071576306,0.81019757,0.117557007,0.000669117,0.000534326,0.319638033,0.063925643,307.697824,343.150085,0.1494661
0.5,1037.5,0.25,1.98,423951.76,-770712.022,12341.8591,37010.5758,0.071576309,0.810197559,0.117557015,0.000669117,0.000534325,0.319638036,0.063925641,307.697824,343.150085,0.1494661
0.5,1037.5,0.25,2.5,423951.76,-770712.022,12341.8591,37010.5758,0.071576309,0.810197559,0.117557015,0.000669117,0.000534325,0.319638036,0.063925641,307.697824,343.150085,0.1494661
0.5,1037.5,0.25,3,423951.76,-770712.022,12341.8591,37010.5758,0.071576309,0.810197559,0.117557015,0.000669117,0.000534325,0.319638036,0.063925641,307.697824,343.150085,0.1494661
0.5,1037.5,0.25,4,423951.76,-770712.022,12341.8591,37010.5758,0.071576309,0.810197559,0.117557015,0.000669117,0.000534325,0.319638036,0.063925641,307.697824,343.150085,0.1494661
0.5,1037.5,0.35,1,728913.25,-1062036.73,17278.6009,32077.8838,0.052268941,0.826242819,0.120771673,0.000716567,8.16E-07,0.235458526,0.053932213,309.761129,349.56478,0.1530871
0.5,1037.5,0.35,1.5,728772.328,-1062096.04,17278.6021,32077.8811,0.052268933,0.826236402,0.120778145,0.00071652,8.22E-07,0.235462001,0.05392873,309.760982,349.564005,0.1530845
0.5,1037.5,0.35,1.98,728772.706,-1062096.79,17278.602,32077.8811,0.052268932,0.826236426,0.120778121,0.000716521,8.22E-07,0.235461987,0.053928743,309.760979,349.563997,0.1530849
0.5,1037.5,0.35,2.5,728772.721,-1062096.81,17278.602,32077.8811,0.052268932,0.826236418,0.120778129,0.000716521,8.22E-07,0.235461992,0.053928739,309.760979,349.563998,0.1530849
0.5,1037.5,0.35,3,728772.721,-1062096.81,17278.602,32077.8811,0.052268932,0.826236418,0.120778129,0.000716521,8.22E-07,0.235461992,0.053928739,309.760979,349.563998,0.1530849
0.5,1037.5,0.35,4,728772.721,-1062096.81,17278.602,32077.8811,0.052268932,0.826236418,0.120778129,0.000716521,8.22E-07,0.235461992,0.053928739,309.760979,349.563998,0.1530849
0.5,1037.5,0.4594,1,1069628.35,-1379409.1,22679.3993,26681.6385,0.039822935,0.835627557,0.123799985,0.000749523,7.30E-09,0.10785698,0.037819551,311.136233,360.753182,0.1563363
0.5,1037.5,0.4594,1.5,1069615.22,-1379422.01,22679.3994,26681.638,0.039822934,0.83562257,0.123805005,0.000749491,7.33E-09,0.107861213,0.037815284,311.136253,360.752683,0.1563317
0.5,1037.5,0.4594,1.98,1069615.13,-1379421.73,22679.3995,26681.6379,0.039822935,0.835623667,0.123803907,0.000749491,7.34E-09,0.107860288,0.037816218,311.136245,360.752686,0.1563326
0.5,1037.5,0.4594,2.5,1069615.19,-1379421.78,22679.3995,26681.6379,0.039822935,0.835623744,0.12380383,0.000749491,7.34E-09,0.107860222,0.037816283,311.136245,360.75269,0.1563326
0.5,1037.5,0.4594,3,1069615.19,-1379421.78,22679.3995,26681.6379,0.039822935,0.835623749,0.123803825,0.000749491,7.34E-09,0.107860218,0.037816288,311.136245,360.75269,0.1563326
0.5,1037.5,0.4594,4,1069615.19,-1379421.78,22679.3995,26681.6379,0.039822935,0.83562375,0.123803825,0.00074949,7.34E-09,0.107860218,0.037816288,311.136245,360.75269,0.1563326
0.5,1037.5,0.55,1,1360653.38,-1647064.3,27152.0891,22212.7192,0.033263017,0.803783149,0.140392615,0.022561219,2.52E-11,0.000222391,0.000218074,312.535503,374.067908,0.160172
0.5,1037.5,0.55,1.5,1360717.08,-1647168.52,27152.0886,22212.7177,0.033263023,0.80378391,0.140393261,0.022559806,2.52E-11,0.000221616,0.000217311,312.5354,374.068115,0.1601706
0.5,1037.5,0.55,1.98,1360716.02,-1647167.48,27152.0887,22212.7178,0.033263022,0.803783502,0.140392898,0.022560578,2.52E-11,0.000222089,0.000217751,312.535414,374.068053,0.1601693
0.5,1037.5,0.55,2.5,1360716.1,-1647167.46,27152.0887,22212.7177,0.033263022,0.80378364,0.140393022,0.022560316,2.52E-11,0.000221929,0.000217601,312.535408,374.068072,0.1601695
0.5,1037.5,0.55,3,1360716.12,-1647167.52,27152.0887,22212.7178,0.033263022,0.803783604,0.14039299,0.022560384,2.52E-11,0.00022197,0.00021764,312.535409,374.068066,0.1601695
0.5,1037.5,0.55,4,1360716.11,-1647167.5,27152.0887,22212.7178,0.033263022,0.803783612,0.140392997,0.022560369,2.52E-11,0.000221961,0.000217631,312.535409,374.068068,0.1601695
0.5,1037.5,0.65,1,1666064.88,-1977207.02,32088.8376,17278.6016,0.028145612,0.68026852,0.118935483,0.172650385,2.51E-12,1.71E-05,1.70E-05,317.495714,375.467378,0.1639184
0.5,1037.5,0.65,1.5,1666057.02,-1977198.6,32088.8323,17278.6022,0.028145631,0.680268965,0.118935563,0.172649841,2.50E-12,1.71E-05,1.70E-05,317.495717,375.46749,0.1639174
0.5,1037.5,0.65,1.98,1666056.68,-1977198.18,32088.8324,17278.602,0.028145631,0.680268972,0.118935564,0.172649833,2.50E-12,1.71E-05,1.70E-05,317.495718,375.467481,0.1639173
0.5,1037.5,0.65,2.5,1666056.68,-1977198.18,32088.8324,17278.6021,0.028145631,0.680268968,0.118935563,0.172649838,2.50E-12,1.71E-05,1.70E-05,317.495718,375.467486,0.1639173
0.5,1037.5,0.65,3,1666056.65,-1977198.15,32088.8324,17278.602,0.028145631,0.680268971,0.118935564,0.172649834,2.50E-12,1.71E-05,1.70E-05,317.495718,375.467484,0.1639173
0.5,1037.5,0.65,4,1666056.68,-1977198.17,32088.8324,17278.6021,0.028145631,0.680268969,0.118935563,0.172649837,2.50E-12,1.71E-05,1.70E-05,317.495718,375.467485,0.1639173
0.5,1167.16,0.25,1,477041.398,-867036.804,13884.2636,41635.9175,0.071578261,0.810197667,0.11755495,0.000669122,0.000533675,0.319638004,0.06392633,307.697557,343.158877,0.1520571
0.5,1167.16,0.25,1.5,476998.864,-867030.726,13884.2643,41635.9167,0.071576511,0.81019729,0.117557081,0.000669119,0.000534258,0.319638126,0.063925618,307.697803,343.157826,0.1520587
0.5,1167.16,0.25,1.98,476998.859,-867030.703,13884.2644,41635.9167,0.071576513,0.810197279,0.117557089,0.000669119,0.000534257,0.31963813,0.063925616,307.697803,343.157826,0.1520587
0.5,1167.16,0.25,2.5,476998.859,-867030.703,13884.2644,41635.9167,0.071576513,0.810197279,0.117557089,0.000669119,0.000534257,0.31963813,0.063925616,307.697803,343.157826,0.1520587
0.5,1167.16,0.25,3,476998.859,-867030.703,13884.2644,41635.9167,0.071576513,0.810197279,0.117557089,0.000669119,0.000534257,0.31963813,0.063925616,307.697803,343.157826,0.1520587
0.5,1167.16,0.25,4,476998.859,-867030.703,13884.2644,41635.9167,0.071576513,0.810197279,0.117557089,0.000669119,0.000534257,0.31963813,0.063925616,307.697803,343.157826,0.1520587
0.5,1167.16,0.35,1,820065.511,-1194763.17,19437.9681,36086.769,0.05226894,0.826242694,0.120771797,0.000716569,8.16E-07,0.235458594,0.053932147,309.76113,349.572704,0.155711
0.5,1167.16,0.35,1.5,819907.151,-1194829.89,19437.9693,36086.766,0.052268932,0.826236282,0.120778264,0.000716522,8.22E-07,0.235462066,0.053928666,309.760983,349.571933,0.1557084
0.5,1167.16,0.35,1.98,819907.575,-1194830.73,19437.9693,36086.766,0.052268931,0.826236305,0.12077824,0.000716524,8.22E-07,0.235462053,0.053928679,309.76098,349.571925,0.1557088
0.5,1167.16,0.35,2.5,819907.593,-1194830.75,19437.9693,36086.766,0.052268931,0.826236297,0.120778248,0.000716524,8.22E-07,0.235462057,0.053928675,309.76098,349.571926,0.1557088
0.5,1167.16,0.35,3,819907.593,-1194830.75,19437.9693,36086.766,0.052268931,0.826236297,0.120778248,0.000716524,8.22E-07,0.235462057,0.053928674,309.76098,349.571926,0.1557088
0.5,1167.16,0.35,4,819907.593,-1194830.75,19437.9693,36086.766,0.052268931,0.826236297,0.120778248,0.000716524,8.22E-07,0.235462057,0.053928674,309.76098,349.571926,0.1557088
0.5,1167.16,0.4594,1,1203353.48,-1551798.65,25513.7231,30016.1361,0.039822935,0.835627251,0.123800287,0.000749527,7.31E-09,0.107857239,0.037819294,311.136234,360.761271,0.1589878
0.5,1167.16,0.4594,1.5,1203338.71,-1551813.18,25513.7232,30016.1355,0.039822934,0.835622238,0.123805334,0.000749494,7.33E-09,0.107861496,0.037815004,311.136254,360.760773,0.1589831
0.5,1167.16,0.4594,1.98,1203338.62,-1551812.86,25513.7232,30016.1354,0.039822935,0.835623334,0.123804237,0.000749495,7.34E-09,0.10786057,0.037815938,311.136247,360.760776,0.158984
0.5,1167.16,0.4594,2.5,1203338.68,-1551812.91,25513.7232,30016.1354,0.039822935,0.835623412,0.12380416,0.000749494,7.34E-09,0.107860505,0.037816003,311.136247,360.76078,0.158984
0.5,1167.16,0.4594,3,1203338.69,-1551812.92,25513.7232,30016.1354,0.039822935,0.835623417,0.123804155,0.000749494,7.34E-09,0.107860501,0.037816007,311.136246,360.76078,0.158984
0.5,1167.16,0.4594,4,1203338.69,-1551812.92,25513.7232,30016.1354,0.039822935,0.835623417,0.123804154,0.000749495,7.34E-09,0.1078605,0.037816008,311.136246,360.76078,0.158984
0.5,1167.16,0.55,1,1530743.96,-1852903.84,30545.3806,24988.7204,0.033263017,0.803783028,0.140392517,0.022561438,2.53E-11,0.000222539,0.000218194,312.535509,374.076337,0.1629744
0.5,1167.16,0.55,1.5,1530815.56,-1853021.04,30545.38,24988.7186,0.033263023,0.80378379,0.140393164,0.022560023,2.52E-11,0.000221763,0.00021743,312.535405,374.076543,0.1629728
0.5,1167.16,0.55,1.98,1530814.37,-1853019.87,30545.3801,24988.7188,0.033263022,0.803783381,0.1403928,0.022560797,2.53E-11,0.000222236,0.00021787,312.535419,374.07648,0.1629715
0.5,1167.16,0.55,2.5,1530814.46,-1853019.84,30545.3801,24988.7187,0.033263022,0.803783519,0.140392924,0.022560535,2.52E-11,0.000222076,0.00021772,312.535414,374.0765,0.1629717
0.5,1167.16,0.55,3,1530814.48,-1853019.92,30545.3801,24988.7187,0.033263022,0.803783483,0.140392892,0.022560603,2.53E-11,0.000222117,0.000217759,312.535415,374.076494,0.1629717
0.5,1167.16,0.55,4,1530814.47,-1853019.89,30545.3801,24988.7187,0.033263022,0.803783491,0.140392899,0.022560588,2.52E-11,0.000222108,0.00021775,312.535415,374.076495,0.1629716
0.5,1167.16,0.65,1,1874317.7,-2224306.03,36099.0918,19437.9688,0.028145612,0.680268514,0.118935477,0.172650397,2.51E-12,1.71E-05,1.70E-05,317.495718,375.47666,0.1670007
0.5,1167.16,0.65,1.5,1874308.89,-2224296.58,36099.0858,19437.9695,0.028145631,0.680268957,0.118935556,0.172649856,2.51E-12,1.71E-05,1.70E-05,317.495721,375.476774,0.1669995
0.5,1167.16,0.65,1.98,1874308.51,-2224296.1,36099.0859,19437.9693,0.028145631,0.680268964,0.118935557,0.172649848,2.51E-12,1.71E-05,1.70E-05,317.495722,375.476764,0.1669995
0.5,1167.16,0.65,2.5,1874308.51,-2224296.1,36099.0859,19437.9693,0.028145631,0.68026896,0.118935557,0.172649852,2.51E-12,1.71E-05,1.70E-05,317.495722,375.476769,0.1669995
0.5,1167.16,0.65,3,1874308.48,-2224296.07,36099.0859,19437.9693,0.028145631,0.680268963,0.118935557,0.172649849,2.51E-12,1.71E-05,1.70E-05,317.495722,375.476767,0.1669995
0.5,1167.16,0.65,4,1874308.5,-2224296.09,36099.0859,19437.9693,0.028145631,0.680268961,0.118935557,0.172649851,2.51E-12,1.71E-05,1.70E-05,317.495722,375.476768,0.1669995
0.5,1296.84,0.25,1,530110.901,-963371.041,15426.9067,46261.972,0.07157845,0.810197408,0.117555018,0.000669124,0.000533612,0.31963809,0.063926307,307.697538,343.166098,0.1544757
0.5,1296.84,0.25,1.5,530063.634,-963364.283,15426.9075,46261.9711,0.0715767,0.810197031,0.11755715,0.000669119,0.000534195,0.319638212,0.063925596,307.697784,343.165046,0.1544773
0.5,1296.84,0.25,1.98,530063.629,-963364.257,15426.9075,46261.9711,0.071576703,0.81019702,0.117557158,0.000669119,0.000534194,0.319638216,0.063925593,307.697783,343.165046,0.1544773
0.5,1296.84,0.25,2.5,530063.629,-963364.257,15426.9075,46261.9711,0.071576703,0.81019702,0.117557158,0.000669119,0.000534194,0.319638216,0.063925593,307.697783,343.165046,0.1544773
0.5,1296.84,0.25,3,530063.629,-963364.257,15426.9075,46261.9711,0.071576703,0.81019702,0.117557158,0.000669119,0.000534194,0.319638216,0.063925593,307.697783,343.165046,0.1544773
0.5,1296.84,0.25,4,530063.629,-963364.257,15426.9075,46261.9711,0.071576703,0.81019702,0.117557158,0.000669119,0.000534194,0.319638216,0.063925593,307.697783,343.165046,0.1544773
0.5,1296.84,0.35,1,911240.045,-1327510.07,21597.6683,40096.2726,0.05226894,0.826242579,0.120771911,0.00071657,8.17E-07,0.235458656,0.053932085,309.76113,349.580039,0.15814
0.5,1296.84,0.35,1.5,911064.064,-1327584.21,21597.6697,40096.2692,0.052268931,0.826236171,0.120778374,0.000716524,8.22E-07,0.235462126,0.053928607,309.760983,349.579272,0.1581374
0.5,1296.84,0.35,1.98,911064.534,-1327585.14,21597.6697,40096.2693,0.052268931,0.826236194,0.12077835,0.000716525,8.23E-07,0.235462113,0.05392862,309.760981,349.579263,0.1581378
0.5,1296.84,0.35,2.5,911064.554,-1327585.16,21597.6697,40096.2693,0.052268931,0.826236186,0.120778358,0.000716525,8.23E-07,0.235462117,0.053928615,309.760981,349.579264,0.1581378
0.5,1296.84,0.35,3,911064.554,-1327585.16,21597.6697,40096.2693,0.052268931,0.826236186,0.120778358,0.000716525,8.23E-07,0.235462117,0.053928615,309.760981,349.579264,0.1581378
0.5,1296.84,0.35,4,911064.554,-1327585.16,21597.6697,40096.2693,0.052268931,0.826236186,0.120778358,0.000716525,8.23E-07,0.235462117,0.053928615,309.760981,349.579264,0.1581378
0.5,1296.84,0.4594,1,1337106.33,-1724214.79,28348.4841,33351.148,0.039822935,0.83562697,0.123800566,0.000749529,7.31E-09,0.107857478,0.037819057,311.136236,360.768779,0.1614491
0.5,1296.84,0.4594,1.5,1337089.95,-1724230.93,28348.4842,33351.1474,0.039822934,0.835621929,0.12380564,0.000749497,7.34E-09,0.107861758,0.037814744,311.136256,360.768283,0.1614443
0.5,1296.84,0.4594,1.98,1337089.83,-1724230.58,28348.4842,33351.1473,0.039822935,0.835623026,0.123804543,0.000749496,7.35E-09,0.107860833,0.037815677,311.136249,360.768285,0.1614452
0.5,1296.84,0.4594,2.5,1337089.91,-1724230.63,28348.4842,33351.1473,0.039822935,0.835623103,0.123804466,0.000749497,7.35E-09,0.107860767,0.037815743,311.136248,360.768289,0.1614453
0.5,1296.84,0.4594,3,1337089.91,-1724230.64,28348.4842,33351.1473,0.039822935,0.835623108,0.123804461,0.000749497,7.35E-09,0.107860763,0.037815747,311.136248,360.768289,0.1614453
0.5,1296.84,0.4594,4,1337089.91,-1724230.64,28348.4842,33351.1473,0.039822935,0.835623108,0.123804461,0.000749497,7.35E-09,0.107860763,0.037815747,311.136248,360.768289,0.1614453
0.5,1296.84,0.55,1,1700868.2,-2058775.12,33939.1954,27765.1497,0.033263017,0.803782913,0.140392424,0.022561646,2.53E-11,0.00022268,0.000218308,312.535514,374.084339,0.1656352
0.5,1296.84,0.55,1.5,1700947.73,-2058905.33,33939.1948,27765.1477,0.033263023,0.803783675,0.140393072,0.02256023,2.52E-11,0.000221903,0.000217543,312.53541,374.084545,0.1656336
0.5,1296.84,0.55,1.98,1700946.41,-2058904.03,33939.1949,27765.1479,0.033263022,0.803783267,0.140392708,0.022561003,2.53E-11,0.000222376,0.000217984,312.535424,374.084482,0.1656322
0.5,1296.84,0.55,2.5,1700946.5,-2058904,33939.1949,27765.1478,0.033263022,0.803783405,0.140392832,0.022560741,2.53E-11,0.000222216,0.000217834,312.535419,374.084501,0.1656324
0.5,1296.84,0.55,3,1700946.52,-2058904.08,33939.1949,27765.1479,0.033263022,0.803783369,0.1403928,0.022560809,2.53E-11,0.000222257,0.000217872,312.53542,374.084495,0.1656323
0.5,1296.84,0.55,4,1700946.51,-2058904.06,33939.1949,27765.1479,0.033263022,0.803783377,0.140392807,0.022560794,2.53E-11,0.000222248,0.000217864,312.53542,374.084496,0.1656323
0.5,1296.84,0.65,1,2082611.04,-2471443.51,40109.9645,21597.6691,0.028145612,0.680268501,0.118935469,0.172650418,2.51E-12,1.71E-05,1.70E-05,317.495723,375.485825,0.1700532
0.5,1296.84,0.65,1.5,2082601.02,-2471432.69,40109.9579,21597.6698,0.028145631,0.68026895,0.11893555,0.172649869,2.51E-12,1.71E-05,1.70E-05,317.495725,375.485967,0.1700518
0.5,1296.84,0.65,1.98,2082600.68,-2471432.25,40109.958,21597.6696,0.028145631,0.680268956,0.11893555,0.172649863,2.51E-12,1.71E-05,1.70E-05,317.495727,375.485955,0.1700518
0.5,1296.84,0.65,2.5,2082600.68,-2471432.25,40109.958,21597.6697,0.028145631,0.680268952,0.11893555,0.172649867,2.51E-12,1.71E-05,1.70E-05,317.495726,375.485961,0.1700518
0.5,1296.84,0.65,3,2082600.65,-2471432.22,40109.958,21597.6696,0.028145631,0.680268955,0.11893555,0.172649864,2.51E-12,1.71E-05,1.70E-05,317.495726,375.485958,0.1700518
0.5,1296.84,0.65,4,2082600.67,-2471432.25,40109.958,21597.6697,0.028145631,0.680268953,0.11893555,0.172649866,2.51E-12,1.71E-05,1.70E-05,317.495726,375.485959,0.1700518
0.5,1426.5,0.25,1,583180.961,-1059690.44,16969.3119,50887.3131,0.071578627,0.810197167,0.117555082,0.000669124,0.000533553,0.31963817,0.063926286,307.69752,343.172865,0.1567425
0.5,1426.5,0.25,1.5,583128.965,-1059683,16969.3128,50887.3121,0.071576876,0.81019679,0.117557214,0.00066912,0.000534136,0.319638293,0.063925574,307.697766,343.171813,0.1567442
